,song_lyric,artist
34,"(Intro)
Yo check this out! In life, you got your want to be's
You got your going to be's, and you got your has been's
Then you got your hustlers and hardcore
(Domingo)
Oh a line with fakes a time
Fresh time, with sure more times
Jimminy two time respect mine
Big click with breakfast and blacklist
War! War! War! War!
Vision, knocking you out motherf**er listen
Superstition can help you in this battle
G's and sandles who surround you in all the angles
All over your sh** in shamble
Looking the little of latter you f**ing runt
(Chorus 4x)
Hustlers! Hustlers and Hardcore!
Giving you more than what you asking for!
(Domingo)
Danger hander
Banging swinging banner all single hander
Hit the left propaganda
Ill manner bad grammar stander
Got the people chasing with cameras by the manner 



Hit and slap us, so pajamas
Hiding under clothes in dirty hampers
Happy brands will make them happy campers
Little laughter
sh** nappers
(Eminem)
I'll puke eat and freak you
Battle, I'm too weeded to speak to
The only key that I see to defeat you
Would be for me to remove these two Adidas and beat you
And force feed you them both and on each feet is a cleat shoe
I lift you off your feet so fast with a round house
You'll think I pulled the f**ing ground out from underneath you
I ain't no f**ing g, I'm a canibal
I ain't trying to shoot you, I'm trying to chop you into pieces and eat you
Rap you in rope and gla**, strapped to a soakin matress
Coke and acid, black magic, cloaks and daggers
f** the planet until it spins on a broken axis
(Chorus 4x)
(Domingo)
Aw yeah {*echoes*}",eminem
35,"Duh, duh, duh, duh, duh, we still on?
Yo, is the mic on?
Check, check, check, a'ight, it's good, let's go on



(Eminem, Eminem, Eminem!)
Let's go, come on",eminem
36,"OK
Guess who's back
Back again
Shady's back
Tell a friend Now everyone report to the dance floor
To the dance floor, to the dance floor
Now everyone report to the dance floor
Alright stop
Pajama time
Come here little kiddies, on my lap
Guess who's back with a brand new rap
And I don't mean rap
As in a new case of child molestation accusation
Aah aah aah aah aah
No worries, pappa's got a brand new bag of toys
What else could I possibly do to make noise
I done touched on everything, but little boys
And that's not a stab at Micheal
That's just a metaphor, I'm just psycho
I go a little bit crazy sometimes
I get a little bit out of control with my rhymes
Good god, dip, do a little slide
Bend down, touch your toes and just glide
Up the center of the dance floor
Like T-P for my bung hole and it's cool if you let one go
Nobody's gonna know who'd hear it
Give a little ""poot poot"", it's OK (Fart Sound)
Oops my C-D just skipped
And everyone just heard you let one rip Now I'm gonna make you dance
It's your chance
Yeah boy shake that a**,
Oops I mean girl girl girl girl
Now you know you're my world
Alright now lose it
Aah aah aah aah aah
Just lose it
Aah aah aah aah aah
Go crazy
Aah aah aah aah aah
Oh baby
Aah aah
Oh baby baby aah aah It's Friday and it's my day
Chance to party all the way to Sunday
Maybe till Monday, I dunno what day
Everyday's just a holiday
Crusin' on the freeway
Feelin' kinda breezy
Get the top down, let my hair blow
I dunno where I'm goin'
All I know is when I get there
Someones gonna touch my body
Excuse me miss, I don't mean to sound like a jerk
But I'm feelin' just a little stressed out from work
Could you punch me in the stomach and pull my hair
Spit on me, maybe gouge my eyes out, yeah
Now what's your name girl
What's your sign



Man, you must be up out your mind
Dre aah aah
Beer goggles, blind
I'm just trying to unwind
Now I'm Now I'm gonna make you dance
It's your chance
Yeah boy shake that a**,
Oops I mean girl girl girl girl
Now you know you're my world
Alright now lose it
Aah aah aah aah aah
Just lose it
Aah aah aah aah aah
Go crazy
Aah aah aah aah aah
Oh baby
Aah aah
Oh baby baby aah aah It's Tuesday and I'm locked up
I'm in jail and I don't know what happened
They say I was running bu*t naked
Down the street screaming
Aah aah aah aah aah
Your honor I'm sorry, I don't remember
All I know is this much
I'm not guilty
They said save it boy
We got you on tape
Telling an old lady to ""touch my body""
Now this is the part where the rap breaks down
It gets real intense, no one makes a sound
Everything looks like it's 8 Mile now
The beat comes back and everybody lose themselves
Now step back to reality
Look it's B.Rabbit
You signed me up to battle?
I'm a grown man
Chuba chuba chuba chuba chuba chuba
I don't have any lines to go right here so
Duba duba teletubie fella's what? fella's yeah?
Grab you left (nut), make right one jealous what?
Black girls
White girls
Skinny girls
Fat girls
Tall girls
Small girls
I'm calling all girls
Everyone report to the dance floor
It's your chance for a little romance or
bu*t squeezing it's the season
Just go aah aah aah aah
It's so appeasin' Now I'm gonna make you dance
It's your chance
Yeah boy shake that a**,
Oops I mean girl girl girl girl
Now you know you're my world
Alright now lose it
Aah aah aah aah aah
Just lose it
Aah aah aah aah aah
Go crazy
Aah aah aah aah aah
Oh baby
Aah aah
Oh baby baby aah aah Um num num touch my body
Um num num touch my body
Ooh boy just touch my body
I mean girl just touch my body",eminem
37,"[DRE]
Ya'll know me still the same ol' g
But i been low key
Hated on by most these n***as with no cheese, no deals and no g's
No wheels and no keys no boats, no snowmobiles and no ski's
Mad at me cause i can finally afford to provide my family with groceries
Got a crib with a studio and it's all full of tracks
To add to the wall full of plaques
Hangin' up in the office in back of my house like trophies
But ya'll think i'm gonna let my dough freeze
Ho please, you better bow down on both knees
Who you think taught you to smoke trees
Who you think brought you the o' g's
Eazy-e's ice cube's and d.o.c's and snoop d o double g's
And a group that said muthaf** the police
Gave you a tape full of dope beats
The bomb weed stroll through in you hood
And when your album sales wasn't doin' too good
Who's the doc that he told you to go see
Ya'll better listen up closely
All you n***as that said that i turned pop
Or the firm flop, ya'll are the reason dre ain't been getting no sleep
So f** ya'll, all of ya'll
If ya'll don't like me, blow me
Ya'll are gonna keep f**in' around with me
And turn me back to the old me
[eminem](chorus x2)
Nowadays everybody wanna talk like they got something to say
But nothin comes out when they move they lips
Just a buncha gibberish
And muthaf**ers act like they forgot about dre
[eminem]
So what do you say to somebody you hate
Or anyone tryna bring trouble your way
Wanna resolve things in a bloodier way
Just study your tape of nwa.
One day i was walkin by
With a walkman on
When i caught a guy givin' me an awkward eye
And strangled him off in the parkin' lot with his karl kani
I don't give a f** if it's dark or not
I'm harder than me tryna park a dodge
But i'm drunk as f**
Right next to a humungous truck in a two car garage



Hoppin' out with two broken legs tryna walk it off
f** you too b**h call the cops
I'ma k** you and 'em loud a** muthaf**in barkin' dogs
And when the cops came through
Me and dre stood next to a burnt down house
With a can full of gas and a hand full of matches
And still one found out right here
From here on out it's the chronic 2
Startin' today and tomorrow's the new
And i'm still loco and nuts to choke you to d**h with a charleston chew
Slim shady hotter then a set of twin babies
In a mercedes benz with the windows up
And the temp goes up to the mid 80's
Callin' men ladies
Sorry doc but i been crazy
There is no way that you can save me
It's ok go with him hailey
(chorus) x2
[DRE]
If it was up to me
You muthaf**ers would stop comin' up to me
With your hands out lookin' up to me
Like you want somethin' free
When my last cd was out you weren't bumpin me
But now that i got this little company
Everybody wanna come to me like it was some disease
But you won't get a crumb from me
Cause i'm from the streets of
I told 'em all
All little gangstas
Who you think helped mold 'em all
Now you wanna run around and talk about guns
Like i ain't got none
What you think i sold 'em all
Cause i stay well off
Now all i get is hate mail all day sayin' dre fell off
What, cause i been in the lab with a pen and a pad tryna get this damn label
Off
I ain't havin that
This is the millenium of aftermath
It ain't gonna be nothin' after that
So give me one more platinum plaque and f** rap you can have it back
So where's all the mad rappers at
It's like a jungle in this habitat
But all you savage cats
Knew that i was strapped with gats
When you were cuddled with cabbage patch
(chorus) x3
",eminem
38,blank,eminem
39,"It's alright, it's ok, i'm gonna make it anyway
Verse 1
sometimes I just feel like, quittin,
I still might, why do I put up this fight, why do I still write,
sometimes it's hard enough just dealing with real life,
sometimes I just wanna jump on stage and just k** mic's,
and show these people what my level of sk**'s like,
but I'm still white, sometimes I just hate life,
something ain't right, hit the brake lights,
case of this stage fright, draw on the plane flight
call but I might fall,
it aint my fault crying eye balls'
my insides crawl and I clam up,
I just slam shut, I just can't do it,
my whole man-hoods, just been stripped,
I've just been picked so I must then get on the bus then split,
man f** this sh**, yo I'm going the f** home,
world on my shoulders as I run back to this 8 mile road...
CHORUS
I'm a man, I'm a make a new plan,
time for me to just stand up and travel new land,
time to leave and just take matters into my own hands,
once i'm over these track man i'm a never look back,
and i'm gone and I know right where i'm goin,
sorry momma i'm grown, I must travel alone,
aint no followin footsteps, i'm making my own,
only way that I know how to escape from, 8 mile road...
Verse 2
Walking these train tracks trying to regain back,
the spirit I have before I go back to the same crap,
to the same plant, in the same pants,
trying to chase rap, gotta move a.s.a.p,
gotta get a new plan, momma's gotta new man,
poor little baby sister, she dont understand,
sits in front of the TV, buries her nose in the pad,
and just colours until the crayon get dull in her hand,
while she just colours her big brother and mother and dad
there's no telling what really goes on in her little head,
wish that I could be the daddy that neither one of us had,
but I keep running from something I never wanted so bad,
sometimes I get upset, cause I aint blew up yet,
its like I grew up but I aint grown two nuts yet,
dont got a rep, my step, dont got enough pep,
the pressures too much man i'm just trying to do what's best,
and I try, sit alone and I cry, yo I wont tell her why,
not a moment goes by that I look right at the sky,
please i'm begging you god,
please dont let me be fishin holding no regular job,
yo I hope you will be getting home, whereva you are,
yo i'm telling you dog, i'm bailing this trailer tomorrow,
tell my mother I love her, kiss baby sister goodbye,
say whenever you need me baby, i'm never too far,



but yo I gotta get out there, the only way I know,
and i'm a be back for you the second that I blow,
on everything I own, i'll make it on my own,
off to work I go, back to this 8 mile road...
CHORUS
Verse 3
You got to live it to feel it, you didn't then you wouldn't get it,
well see what the big deal is, why wasn't and still is,
to be walking this borderline of Detroit city limits,
its different in it, a certain significant of certificate
of authenticity, you'd never even see but its everything to me,
its my credibility, you never seen, heard, smelt a meda ta MC,
who's incredible on the same pedestal as me,
the chaque still unsigned, having a rough time,
sit on the porch with all my friends and kick dumb rhymes,
go to work and serve MC's in the lunch line,
but when it comes crunch time, where do my punch lines go,
who must I show, to bust my flow, where must I go, who must I know,
or am I just another grab in the bucket
cause I aint having no luck with this little rappers so f** it
maybe I need a new outlet, I'm starting to doubt sh**,
I'm feeling a little skeptical who I hang out with,
I look like a bum, yo my clothes aint about sh**,
at the salvation army trying to salvage an outfit,
and its cold trying to travel this road,
plus I feel like i'm always stuck in this battleing mode,
my defenses are so up one thing dont want it pity from no one,
this city is no fun, there is no sun and its so dark,
sometimes I just feel like, i'm being pulled a-part,
from each one of my limbs, by each one of my friends,
its enough to make me just wanna jump out of my skin,
sometimes I just feel like a robot, sometimes I just know not,
what i'm doing I just blow my head is a stove top,
I just explode, the kettle gets so hot,
sometimes my mouth just overloads with acid, I dont got,
but I learned its time for me to U-Turn,
yo it only takes one time for me to get burned,
aint no callin her next time I need a new girl,
I can no longer play stupid or be immature,
I got every ingredient all I need is the courage,
like I already got the beat all I need is the word,
uh uh got the urge, suddenly its a surge,
suddenly a new burst of energy hits the curve,
time to show these free world leaders, three and the third,
I am no longer scared now, i'm free as a bird,
then I turn and cross over the medium curve,
hit the burbs and run and see its a blur, this 8 mile road...
CHORUS
",eminem
40,"[CHORUS: OPENING]
i knew i was treated the way-yay-yay-yay you, came to me said oh-no-no-yo-better run away, don't stand, or stay
[Eminem]
oh know, f*** me i didn't bunk the, man with the s*** hand, oh s*** you can f***** join my band, i don't have a stand to go through, remember me i'm slim shady, & you're just a little to lazy, to be my baby, go lady, i have work to do, twenty-twenty, go rent the, manny with no hanny, hands i mean lands, lands with his f***** bu*t, down legs and cluck, look at the time, the clock, don't blame me, i'm slim, blame it on him, 50 rent it, ''i don't have time emmy'', alright then, trengy i look like a fool, i'm so f***** cool, the way i dress, the way i jump in the pool, f*** someone else b**** or s** my f***** d***, ha ha, f*** all 'a' ya'll.
[50 Cent]
look at man, look up, tell me why i'm trapped, don't go away i need ya' in da tub, it's so hot when you f*** the club, what am i sayin' yeah i'm playin', dr. dre's gone, now he's back, i mean shady, don't go crazy, we have work to do, work to do, don't go, baby stay, i have all the lady's they hot, smooth, i like it the way they touchin' me there, they don't get a hold of it, they making it better, my verse, on the verse, hold it, don't let go, babo
[CHORUS 2 X]



[Eminem]
guys you thought, i'd be gone, shut up i'm done, f*** your tum, tom you're fun, fun, do i mean dum, go away, come back, i like the way you do it, 50 you were right, i like the way these girls touch me, as if i'm up three, don't wee, have more work to do, oh pee pee, don't go and cheat, i still have me, me, me me & you, having s*x in the bed, while the man with a dead bone head comes out, touching you're f***** s**y a**, & comes out sneekin' with the stinky a**whole, spit throat, don't blame me, oh again, i need the a.rays i mean play i need dre, he ain't here is he ''no!'', that's what i thought would happen, after my dog, took snoop dogg, nate dogg, and the womans pu**y, in to my d***, then what1 the hell, jay z on the t.v. singin' oh damn, he's so a racing. ok i just lost it, now i'm playing toy soldiers on the f***** bin, when i touch this bin, i will turn to steel, i'll be by the street mommy, by the way ma' i miss ya s-l-ut, come back, bring you're bu*t right here, we still have a new record to ruin through, oh & rades don't make, stratin' and tathen and rathen, to my brother Nathen, take it over, & Hailie don't let Kim draw the curtains.
[CHORUS X 4]
another sentencing, another one, it's gone, f*** man! dats it.",eminem
41,"Marshall, sounds like an S.O.S.
Holy whack unlyrical lyrics Andre, you're f**in' right!
To the rap mobile, let's go!
Marshall! Marshall!
b**hes and Gentleman!
It's showtime!
Hurry, hurry, step right up!
Introducin' the star of our show, his name is
Marshall!
You wouldn't wanna be anywhere else in the world right now
So without further ado, I bring to you
Marshall!
You 'bout to witness hip hop in its
Most purest, most rawest form, flow almost flawless
Most hardest, most honest, known artist
Chip off the old block but old doc is
Looks like Batman brought his own Robin
Oh God, Saddam's got his own Laden
With his own private plane, his own pilot
Set to blow college dorm room doors off the hinges (boom sound)
Oranges, peach, pears, plums, syringes
Yeah, here I come
I'm inches away from you, here, fear none
Hip hop is in a state of 911, so
Let's get down to business
I don't got no time to play around what is this?
Must be a circus in town, let's shut the sh** down
On these clowns, can I get a witness?
Hell Yeah!
Let's get down to business
I don't got no time to play around what is this?
Must be a circus in town, let's shut the sh** down
On these clowns, can I get a witness?
Hell Yeah!
Quick gotta move fast, gotta perform miracles
Gee willikers Dre, holy bat syllables
Look at all the bullsh** that goes on in Gotham
When I'm gone time to get rid of these rap criminals
So, skip to ya Lou, while I do what I do best
You ain't even impressed no more, you used to it
Flows too wet, nobody close to it
Nobody says it was 'til everyone knows the sh**
The most hated on outta all those who say they get hated
On eighties songs
Exaggerate it all so much
They make it all up
There's no such thing
Like a female with good looks who cooks and cleans
It just means so much more to so much more
People when you rappin' and you know what for
The show must go on, so I'd like to welcome y'all
To Marshall and Andre's carnival
Come on! Now
Let's get down to business



I don't got no time to play around what is this?
Must be a circus in town, let's shut the sh** down
On these clowns, can I get a witness?
Hell Yeah!
Let's get down to business
I don't got no time to play around what is this?
Must be a circus in town, let's shut the sh** down
On these clowns, can I get a witness?
Hell Yeah!
It's just like old times, the dynamic duo
Two old friends, why panic?
You already who's fully capable, the two caped heroes
Dial straight down the center eight zero zero
You can even call collect, the most feared duet
Since me and Elton, play career Russian Roulette
And never even seen me blink get me bustin' a sweat
People steppin' over people just to rush to the set
Just to get to see a MC who breathes so freely
Ease ova these beats, and be so breezy
Jesus, how can sh** be so easy
How can one Chandra be so Levy
Turn on these beats MC's don't see me
Believe me, B-E-T and M-T-V
Are gonna grieve when we leave, dog fo' sheezy
Can't leave rap alone the game needs me
'Til we grow beards, get weird and disappear into the mountains
Nothin' but clowns down here
But we ain't f**in' around 'round here
Yo Dre!
What up?
Can I get a hell yeah?
Hell Yeah!
Let's get down to business
I don't got no time to play around what is this?
Must be a circus in town, let's shut the sh** down
On these clowns, can I get a witness?
Hell Yeah!
Let's get down to business
I don't got no time to play around what is this?
Must be a circus in town, let's shut the sh** down
On these clowns, can I get a witness?
Hell Yeah!
So there you have it folks
Marshall!
Has come to save the day
Back with his friend Andre
And to remind you that bullsh** does not pay
Because
Marshall!
And Andre are here to stay and never go away
Until our dying day, until we're old and gray
Marshall!
So until next time friends
Same blond hair, same rap channel
Goodnight everyone, thank you for coming
Your host for the evening
Marshall!
Oh! Ha!",eminem
42,"[Eminem]
Hi!
Original Bad Boy on the case, cover your face
Came in the place blowed, and sprayed Puffy with Mase
I laced the weed with insect repellant, better check the smelly
Eminem starts with E, better check the spelling
with a capital, somebody grab me a Snapple
I got an aspirin capsule trapped in my adam's apple (hurry up!)
Somebody dropped me on my head, and I was sure
that my mother did it, but the b**h won't admit it was her
I slit her stomach open with a scalpel when she was six months
and said, ""I'm ready now b**h - ain't you feelin these kicks c*nt?""
The world ain't ready for me yet, I can tell
I'll probably have a cell next to the furnace in hell
I'm sicker than s**m cells with syphillis germs
and I'm hotter than my dick is, when I piss and it burns
I kick you in the tummy until you sick to your stomach
and vomit so much blood that your clothes stick to you from it (yuck!)
(Yuck!) Hit you in the head with a brick til you plummet
If y'all don't like me, you can s** my dick til you numb it
And all that gibberish you was spittin, you need to k** it
Cause your style is like dyin in my sleep, I don't feel it
Chorus: Eminem
Cause any man who would jump in front of a minivan
for twenty grand and a bottle of pain pills and a minithin
is f**in crazy -- you hear me? Ha?
Is f**in crazy -- hello, hi!
Cause any man who would jump in front of a minivan
for twenty grand and a bottle of pain pills and a minithin
is f**in crazy -- do you hear me?
Is f**in crazy
[Eminem]
I'm ice grillin you, starin you down with a gremlin grin
I'm Eminem, you're a f*g in a women's gym
I'm Slim, the Shady is really a fake alias
to save me with in case I get chased by space aliens
A brainiac, with a cranium packed, full of more uranium



than a maniac Saudi Arabian
A highly combustible head, spazmatic
strapped to a Kraftmatic adjustable bed
Laid up in the hospital in critical condition
I flatlined; jumped up and ran from the mortician
High speed, IV full of thai weed
Lookin Chinese, with my knees stuck together like siamese
twins, joined at the groin like lesbians
Uhh, pins and needles, hypodermic needles and pins
I hope God forgives me for my sins -- it probably all depends
on if I keep on k**in my girlfriends
Chorus: Eminem
Cause any man who would jump in front of a minivan
for twenty grand and a bottle of pain pills and a minithin
is f**in crazy -- you hear me? Ha?
Is f**in crazy -- listen!!
Cause any man who would jump in front of a minivan
for twenty grand and a bottle of pain pills and a minithin
is f**in crazy -- you hear me?
Is f**in crazy
[Eminem]
Last night I O.D.'d on rush, mushrooms and dust
and got rushed to the hospital to get my system flushed
(Shucks!) I'm an alcoholic and that's all I can say
I call in to work, cause all I do is frolic and play
I swallow grenades, and take about a bottle a day
of Tylenol 3, and talk about how violent I'll be (RRARRRRH)
Give me eleven Excederin my head'll spin
Medicine'll get me revvin like a 747 jet engine
Scratched my balls til I shredded skin
""Doctor, check this rash, look how red it's been""
""It's probably AIDS!"" Forget it then
I strike a still pose and hit you with some ill flows
that don't even make sense, like dykes usin dil*os
So reach in your billfolds, for ten ducats
and pick up this Slim Shady sh** that's on Rawkus
Somethin somethin somethin, somethin I get weeded
My daughter scribbled over that rhyme, I couldn't read it
Damn!
",eminem
43,"[girl] yeaaah, hahahaha...whooooo, sh**!
[em](aight)
[eminem] guess what? i ain't coming in yet...
I'll come in a minute
[eminem] ayo...this is my love song...it goes like this
[eminem]
Back when mark walhberg was marky mark
This is how we used to make the party start
We used to mix hen' with bacardi dark
And when it, kicks in you can hardly talk
And by the, sixth gin you're gonna probably crawl
And you'll be, sick then and you'll probably barf
And my pre-diction is you're gonna probably fall
Either somewhere in the lobby or the hallway wall
And everything's spinning
You're beginin' to think women
Are swimming in pink linen again in the sink
Then in a couple of minutes that bottle of guiness is finished
You are now allowed to officially slap b**hes
You have the right to remain violent and start wilin'
Start a fight with the same guy that was smart eyin' you
Get in your car, start it, and start drivin'
Over the island and cause a 42 car pile-up
[em's spaceman voice]earth calling, pilot to co-pilot
Look at the life on this planet, sir, no sign of it
All i can see is a bunch of smoke flyin'
And i'm so high that i might die if i go by it
Let me out of this place
I'm outta place
I'm in outer space
I've just vanished without a trace
I'm going to a pretty place now where the flowers grow
I'll be back in an hour or so
Chorus
[eminem]
'cause every time i go to try to leave
Something keeps pullin' on my sleeve
I don't wanna, but i gotta stay
These d** really got ahold of me
'cause every time i try to tell them ""no""
They won't let me ever let them go
I'm a s**a all i gotta say
These d** really got ahold of me
[eminem]
In third grade, all i used to do
Was sniff glue through a tube and play rubix cube
17 years later i'm as rude as jude
Scheming on the first chick with the hugest b**bs
I've got no game
And every face looks the same
They've got no name
So i don't need game to play
I just say whatever i want to whoever i want
Whenever i want, wherever i want, however i want
However, i do show some respect to few
As ecstacy got me standing next to you
Getting sentimental as f** spillin' guts to you



We just met
But i think i'm in love with you
But you're on it too
So you tell me you love me too
Wake up in the morning like ""yo, what the f** we do?""
I gotta go b**h
You know i have stuff to do
'cause if i get caught cheatin' then i'm stuck with you
But in the long run
These d** are probably going to catch up sooner or later
But f** it, i'm on one
So let's enjoy
Let the x destroy your spinal cord
So it's not a straight line no more
'til we walk around looking like some wind-up dolls
sh**'s sticking out of our backs like a dinosaur
sh**, six hits won't even get me high no more
So bye for now
I'm going to try to find some more
Chorus
[eminem]
That's the sound of a bottle when it's hollow
When you swallow it all wollow and drown in your sorrow
And tomorrow you're probably going to want to do it again
What's a little spinal fluid between you and a friend? screw it
And what's a little bit of alcohol poisoning?
And what's a little fight?
Tomorrow you'll be boys again
It's your life
Live it however you wanna
Marijuana is everywhere
Where was you brought up?
It don't matter as long as you get where you're going
'cause none of the sh** is going to mean sh** where we're going
They tell you to stop, but you just sit there ignoring
Even though you wake up feeling like sh** every morning
But you're young
You've got a lot of d** to do
Girls to screw
Parties to crash
s**s to be you
If i could take it all back now, i wouldn't
I would have did more sh** that people said that i shouldn't
But i'm all grown up now and upgraded and graduated
Did better d** and updated
But i've still got a lot of growing up to do
I've still got a whole lot of throwing up to spew
But when it's all said and done i'll be 40
Before i know it with a 40 on the porch telling stories
With a bottle of jack
Two grandkids in my lap
Babysiting for haley while haley's out getting smashed
Chorus 2x (same as previous, but 2nd time
The last line is repeated like this)
Drugs really got ahold of me
They really got ahold of me
'cause d** really got ahold of me
They really got ahold of me
",eminem
44,"[Intro: Noreaga]
Yea, yea, we back again, we doin' our sh**, yo
Word up, I wanna hear some fly sh**
You know what I'm sayin', some get high sh**
Word up, I wanna hear some white boy sh**, man
Yo, I wanna hear some Eminem, man
Talkin' about all that sh** he be doin'
[Hook: Slim Shady]
You ain't into f**in' d**, f** you
You don't do ecstasy, f** you
You don't pop mushrooms, f** you
If you don't wanna tab of acid, f** you
[Verse 1: Slim Shady]
I'm nauseous in this place, I need some office space
The boss is late, I wanna slap the mustache right off his face
I'm ready to go postal, I'm so close
I can almost feel his throat with no pulse when I choke him
In ten seconds I'mma turn into Hulk Hogan
With a cigarette in his mouth
He tells me there's no smokin'
I'm sick of this sh**, it's ridiculous
All I picture is kickin' his a**
When he's taking his ashes and flickin' 'em



I'm sick of these stamps
I'm sick of lickin' 'em, sick of stickin' 'em
I'm sick of lookin' at 'em, I'm sick of 'em
""Alright, Mr. Mathers, pick 'em up!""
No you pick 'em up! b**h, stick 'em up
Get against the wall, senior citizens and all
I can't take this sh** no more, everybody hit the floor
Get the door, close it and lock it
Put your wallets back in your pocket, I don't want dollars
Ain't none of us walkin' out of this office
[Hook: Slim Shady]
f*ggot, f** you, work at the post office, f** you
Talkin' sh** to me, tellin' me to take out
The goddamn garbage, f** you
If you're a f**in' dick, f** you
If you're a white rapper, f** you
Talk sh** about Stretch? You're cool
But if you don't talk sh** about Stretch, f** you
If you're a f**in' punk, f** you
Talk sh** about me, f** you
You wanna battle me, f** you
I ain't got to say sh** to you but f** you",eminem
45,"[Verse 1:]
Came to the world at a time when in was in need of a villain
An a**hole, that role think I succeeded fulfillin'
But don't think I ever stopped to think that I was speakin to children
Everything was happenin' so fast it was like I blinked, sold 3 million
Then it all went blank, all I remember is feelin' ridiculous cause I was getting sick of this feelin'
Like I'm always under attack, man I coulda' stacked my sh** list to the ceilin'
Women dishin' but really
Thinkin' if anyone ever talks to one of my little girls like this I would k** him
Guess I'm a little bit of a hypocrite when I'm rippin' sh** but since when did this many
People ever give a sh** what I had to say it's just my opinion
If it contradicts how I'm livin' put a dick in your rear-end
That's why every time you mention a lyric
I thanked you for it, for drawin' more attention toward it
Cause it gave me an enormous platform, I'm flattered you thought I was that important
But you can't ignore the fact that I fought for the respect and battled for it
Mad awards, had GLAAD annoyed atta-boy
They told me to slow down, I'd just zone-out
Good luck tryin' to convince a blopde, it's like telling Gwen Stefani that she sold out
'Cause I was tryin to leave No Doubt
In anyone's mind one day I'd go down in history think they know now
Because everybody knows
[Chorus - Skylar Grey:]
Everybody knows, that you're just an a**hole
Everywhere that you go, people want to go home, everyone knows
Everybody knows, so don't pretend to be nice
There's no place you can hide, you are just an a**hole
Everyone knows, everyone knows Thanks for the support, a**hole [x2]
[Verse 2:]
Quit actin' salty, I was countin' on you to count me out
Ask Asher Roth when he round about dissed me to shout me out
Thought I was history, well God damn honky that compliment's like back-handin' a donkey, good way to get your a** socked in the mouth
Nah, I'm off him, but what the f**'s all this trash talking about?
The fight was fixed, I'm back and you can't stop me you knocked me down
I went down for the count, I fell but the fans caught me and now
You're gonna have to beat the f**in' pants off me to take my belt
Word to Pacquiao, momma said there ain't nothin else to talk about
Better go in that ring and knock 'em out, or you better not come out
It's poetry in motion like Freddie Roach when he's quotin'
Shake-speare, so what if insults are revoltin'
Even Helen Keller knows life stinks
You think it's a joke 'till your bullet riddled, but you should give little sh** what I think
This whole world is a mess, gotta have a goddamn



Vest on your chest and a Glock just to go watch Batman
Who needs ta test a testicles? Not that man
Half you don't got the guts, intestinal blockage, rest of you got lap bands
Stuck to this motto 'fore they put bath salts in all those
Water bottles in Colorado, so get lost, Waldo my soul's escaping through this a**hole that is gaping
A black hole and I'm swallowin' this track whole, better pack toilet paper
But I'm takin' no crap hoe, here I go down the Bat Pole and I'm changing back into that ole maniac in fact there they go, tryin' to dip out the back door retreating
'Cause everybody knows
[Chorus]
[Verse 3:]
Holy mackerel. I'm the biggest jerk on the planet Earth I smacked a girl
Off the mechanical bull at a tractor pull
For thinkin' we had some magnetic pull
Then screamed ""ICP in this b**h! how do f**in' magnets work? '
'Cause you're attractive but we ain't attractable, hate to be dramatical but I'm not romantical
L'm makin' up words, so you can understandable
It's tragical, thinkin' some magical sh**'s gonna happen, that ain't practical
You crackin'
A joke? It's laughable
'Cause me and love's like a bad combination I keep them feelings locked in a vault, so it's safe to say I'm uncrackable
My heart is truly guarded
Full body armor b**h, you just need a helmet 'cause if you think you special, you're retarded
Thinkin' you're one of a kind like you got some platinum vagina
You're a trainwreck, I gotta one track mind and shorty you're fine but you sorta remind me of a 49'er
'Cause you've been a gold digger since you was a miner
Been tryin' ta hunt me down like a dog 'cause you're on my a** but you can't get a cent
'Cause all of my spare time's spent
On my nose in this binder, so don't bother tryin'
Only women that I love are my daughters, but sometimes I rhyme
And it sounds like I forget I'm a father and I push it farther, so Father forgive me if I forget to draw the line
It's apparent I shouldn't have been parent I'll never grow up, so to Hell with your parents and 'mother' f** 'father' time
It ain't never gonna stop, a pessimist who transformed to an optimist in his prime
So even if I'm half-dead, I'm half alive
Poured my half-empty gla** in a cup now my cup has runneth over
And I'm about to set it on you like a muthaf**in' coaster
L'm goin' back to what got me here, yeah co*ky and
Can't knock bein' Rudolph, so fear not my deer
And dry up your tear drops I'm here
White America's mirror, so don't feel awkward or weird
If you stare at me and see yourself, 'cause you're one too, shouldn't be a shock be
Cause everybody knows
[Chorus]",eminem
